,index,domain,single_cluster_idx,complete_cluster_idx,average_cluster_idx,seqlen,scTM,scRMSD,pLDDT,pAE,pct_helix,pct_strand,pct_ss,pct_left_helix,task,motifRMSD
230,30,sample_36,27,27,27,50,0.627,2.126,0.701,6.496,0.56,0.0,0.56,0.0,1YCR,1.3157864
231,31,sample_37,28,28,28,80,0.386,6.29,0.408,15.381,0.112,0.075,0.188,0.0,1YCR,1.2134523
232,32,sample_38,29,29,29,62,0.664,2.892,0.79,4.387,0.726,0.0,0.726,0.0,1YCR,1.014013
233,33,sample_39,30,30,30,59,0.87,1.375,0.816,3.308,0.644,0.0,0.644,0.0,1YCR,3.1599357
234,34,sample_4,31,31,31,80,0.763,3.634,0.801,6.279,0.762,0.0,0.762,0.0,1YCR,1.3040742
235,35,sample_40,32,32,32,54,0.698,2.116,0.67,8.07,0.574,0.0,0.574,0.0,1YCR,1.451567
236,36,sample_41,33,33,33,64,0.372,12.413,0.729,10.754,0.609,0.0,0.609,0.0,1YCR,1.3830665
237,37,sample_42,34,34,34,68,0.82,1.721,0.821,4.287,0.632,0.0,0.632,0.0,1YCR,1.2133565
238,38,sample_43,35,35,35,76,0.854,1.44,0.786,4.957,0.605,0.0,0.605,0.0,1YCR,0.54129124
239,39,sample_44,36,36,36,86,0.327,11.137,0.458,15.211,0.244,0.163,0.407,0.0,1YCR,0.53183407
240,40,sample_45,37,37,37,75,0.625,3.086,0.722,8.099,0.707,0.0,0.707,0.0,1YCR,1.316255
241,41,sample_46,93,38,94,66,0.802,1.602,0.812,6.046,0.742,0.0,0.742,0.0,1YCR,1.3184245
242,42,sample_47,38,39,38,76,0.467,7.011,0.61,10.468,0.711,0.0,0.711,0.0,1YCR,1.3733399
243,43,sample_48,39,40,39,42,0.751,1.246,0.765,4.194,0.714,0.0,0.714,0.0,1YCR,0.37621427
244,44,sample_49,40,41,40,59,0.601,4.479,0.76,8.055,0.797,0.0,0.797,0.0,1YCR,1.1249583
245,45,sample_5,41,42,41,57,0.743,1.718,0.704,6.879,0.632,0.0,0.632,0.0,1YCR,0.9036593
246,46,sample_50,42,43,42,54,0.456,5.166,0.601,9.414,0.407,0.0,0.407,0.0,1YCR,1.1982479
247,47,sample_51,43,44,43,44,0.339,7.087,0.824,5.884,0.841,0.0,0.841,0.0,1YCR,1.2040441
248,48,sample_52,44,45,44,47,0.885,0.91,0.845,3.268,0.851,0.0,0.851,0.0,1YCR,1.3108517
249,49,sample_53,45,46,45,47,0.461,6.077,0.742,7.159,0.702,0.0,0.702,0.0,1YCR,1.809392
250,50,sample_54,92,95,93,49,0.781,1.525,0.852,3.388,0.796,0.0,0.796,0.0,1YCR,1.3118249
251,51,sample_55,46,47,46,49,0.354,5.817,0.516,13.022,0.184,0.0,0.184,0.0,1YCR,2.1933818
252,52,sample_56,47,48,47,53,0.76,1.568,0.701,6.699,0.717,0.0,0.717,0.0,1YCR,1.3275173
253,53,sample_57,91,94,92,68,0.679,3.551,0.821,5.17,0.735,0.0,0.735,0.0,1YCR,1.3358079
254,54,sample_58,48,49,48,72,0.312,9.816,0.404,16.75,0.111,0.167,0.278,0.0,1YCR,1.0849445
255,55,sample_59,49,50,49,56,0.395,5.682,0.753,11.083,0.679,0.0,0.679,0.0,1YCR,1.1037786
256,56,sample_6,50,51,50,66,0.39,9.928,0.717,12.018,0.561,0.0,0.561,0.0,1YCR,3.4102182
257,57,sample_60,51,52,51,65,0.493,5.415,0.549,11.043,0.354,0.123,0.477,0.0,1YCR,0.65039074
258,58,sample_61,52,53,52,51,0.575,2.815,0.576,9.849,0.608,0.0,0.608,0.0,1YCR,1.1749619
259,59,sample_62,53,54,53,52,0.419,11.198,0.653,13.094,0.558,0.0,0.558,0.0,1YCR,1.2420654
260,60,sample_63,54,55,54,52,0.257,11.485,0.582,15.813,0.577,0.0,0.577,0.0,1YCR,1.5652505
261,61,sample_64,55,56,55,40,0.631,2.081,0.812,5.121,0.525,0.0,0.525,0.0,1YCR,1.2760605
262,62,sample_65,56,57,56,43,0.804,1.383,0.754,4.818,0.698,0.0,0.698,0.0,1YCR,1.2408872
263,63,sample_66,57,58,57,60,0.413,10.461,0.637,14.952,0.5,0.0,0.5,0.0,1YCR,1.3939846
264,64,sample_67,58,59,58,48,0.338,4.158,0.553,11.281,0.479,0.0,0.479,0.0,1YCR,1.3002065
265,65,sample_68,59,60,59,77,0.846,1.79,0.729,7.55,0.714,0.0,0.714,0.0,1YCR,1.5666825
266,66,sample_69,60,61,60,49,0.838,1.11,0.75,4.516,0.673,0.0,0.673,0.0,1YCR,0.5428982
267,67,sample_7,61,62,61,57,0.864,1.236,0.661,8.249,0.544,0.0,0.544,0.0,1YCR,1.1148702
268,68,sample_70,62,63,62,49,0.753,1.463,0.717,6.277,0.653,0.0,0.653,0.0,1YCR,1.2704453
269,69,sample_71,63,64,63,52,0.668,2.78,0.56,11.142,0.635,0.0,0.635,0.0,1YCR,1.2998451
270,70,sample_72,93,65,64,69,0.916,0.971,0.843,3.509,0.681,0.0,0.681,0.0,1YCR,0.89299875
271,71,sample_73,92,95,93,48,0.855,1.712,0.821,5.487,0.729,0.0,0.729,0.0,1YCR,3.4224489
272,72,sample_74,64,66,65,47,0.735,2.24,0.802,4.569,0.702,0.0,0.702,0.0,1YCR,1.2752038
273,73,sample_75,65,67,66,65,0.613,3.043,0.567,9.658,0.154,0.154,0.308,0.0,1YCR,1.2240195
274,74,sample_76,66,68,67,62,0.361,10.537,0.71,13.56,0.726,0.0,0.726,0.0,1YCR,1.3507347
275,75,sample_77,67,69,68,83,0.35,8.97,0.423,14.816,0.361,0.108,0.47,0.0,1YCR,1.6160187
276,76,sample_78,68,70,69,54,0.741,1.959,0.723,7.558,0.741,0.0,0.741,0.0,1YCR,0.858214
277,77,sample_79,69,71,70,45,0.528,4.018,0.697,9.41,0.667,0.0,0.667,0.0,1YCR,3.6293821
278,78,sample_8,70,72,71,69,0.438,4.879,0.566,13.701,0.565,0.0,0.565,0.0,1YCR,1.3146421
279,79,sample_80,71,73,72,63,0.319,8.259,0.535,17.651,0.254,0.0,0.254,0.0,1YCR,3.413985
280,80,sample_81,72,74,73,84,0.555,5.339,0.511,13.86,0.31,0.048,0.357,0.0,1YCR,2.9564877
281,81,sample_82,93,92,94,60,0.919,0.857,0.859,2.707,0.75,0.0,0.75,0.0,1YCR,1.2942798
282,82,sample_83,91,94,92,65,0.766,2.303,0.787,7.702,0.892,0.0,0.892,0.0,1YCR,0.80947024
283,83,sample_84,73,75,74,55,0.681,2.754,0.73,6.158,0.709,0.0,0.709,0.0,1YCR,1.439527
284,84,sample_85,74,76,75,68,0.879,1.231,0.811,3.699,0.75,0.0,0.75,0.0,1YCR,1.15033
285,85,sample_86,75,77,76,46,0.373,6.186,0.647,9.867,0.609,0.0,0.609,0.0,1YCR,1.1903983
286,86,sample_87,76,78,77,62,0.633,3.192,0.667,10.02,0.484,0.0,0.484,0.0,1YCR,1.3749015
287,87,sample_88,77,79,78,73,0.612,3.427,0.584,10.229,0.466,0.151,0.616,0.0,1YCR,1.5015148
288,88,sample_89,78,80,79,66,0.701,1.979,0.658,8.142,0.727,0.0,0.727,0.0,1YCR,1.3225367
289,89,sample_9,79,81,80,46,0.464,3.013,0.717,6.086,0.522,0.0,0.522,0.0,1YCR,0.7071536
290,90,sample_90,80,82,81,53,0.485,4.239,0.607,9.749,0.528,0.0,0.528,0.0,1YCR,1.3088902
291,91,sample_91,81,83,82,54,0.466,4.8,0.691,8.396,0.0,0.204,0.204,0.0,1YCR,3.5494053
292,92,sample_92,82,84,83,63,0.426,7.317,0.497,13.493,0.143,0.349,0.492,0.0,1YCR,4.2406163
293,93,sample_93,83,85,84,51,0.536,3.786,0.516,12.822,0.157,0.118,0.275,0.0,1YCR,3.3798423
294,94,sample_94,84,86,85,55,0.322,8.468,0.629,11.305,0.527,0.0,0.527,0.0,1YCR,1.1367359
295,95,sample_95,85,87,86,43,0.553,3.325,0.792,6.652,0.791,0.0,0.791,0.0,1YCR,0.79769987
296,96,sample_96,86,88,87,71,0.795,2.879,0.636,8.951,0.38,0.07,0.451,0.0,1YCR,1.2910017
297,97,sample_97,87,89,88,61,0.838,1.319,0.832,4.116,0.41,0.262,0.672,0.0,1YCR,1.3897079
298,98,sample_98,88,90,89,48,0.722,1.871,0.621,12.335,0.646,0.0,0.646,0.0,1YCR,0.6411167
299,99,sample_99,89,91,90,52,0.813,1.526,0.839,3.32,0.692,0.0,0.692,0.0,1YCR,1.1440942
300,0,sample_32,0,0,0,60,0.326,8.449,0.625,15.725,0.533,0.0,0.533,0.0,7MRX_60,3.6828642
301,1,sample_87,1,1,1,60,0.758,2.078,0.66,7.666,0.367,0.0,0.367,0.0,7MRX_60,0.90994465
302,2,sample_78,2,2,2,60,0.544,3.299,0.745,5.501,0.667,0.0,0.667,0.0,7MRX_60,2.2239466
303,3,sample_13,3,3,3,60,0.47,7.553,0.508,12.427,0.417,0.0,0.417,0.0,7MRX_60,5.2010703
304,4,sample_47,4,4,4,60,0.35,7.819,0.513,13.109,0.167,0.0,0.167,0.0,7MRX_60,3.0361936
305,5,sample_80,5,5,5,60,0.526,4.237,0.64,11.837,0.517,0.0,0.517,0.0,7MRX_60,2.7025065
306,6,sample_19,6,6,6,60,0.463,4.943,0.54,12.255,0.417,0.0,0.417,0.0,7MRX_60,4.4095297
307,7,sample_2,7,7,7,60,0.766,2.246,0.619,9.36,0.133,0.15,0.283,0.0,7MRX_60,1.1333088
308,8,sample_31,8,8,8,60,0.482,6.685,0.558,12.196,0.15,0.233,0.383,0.0,7MRX_60,2.3737633
309,9,sample_51,9,9,9,60,0.479,3.733,0.641,8.632,0.6,0.0,0.6,0.0,7MRX_60,1.3531649
310,10,sample_15,10,10,10,60,0.37,6.431,0.528,15.095,0.233,0.0,0.233,0.0,7MRX_60,3.47635
311,11,sample_24,11,11,11,60,0.736,2.075,0.823,4.53,0.733,0.0,0.733,0.0,7MRX_60,1.7961998
312,12,sample_6,12,12,12,60,0.388,5.278,0.487,14.417,0.417,0.0,0.417,0.0,7MRX_60,3.358216
313,13,sample_81,13,13,13,60,0.469,6.53,0.602,12.707,0.617,0.0,0.617,0.0,7MRX_60,3.20688
314,14,sample_33,14,14,14,60,0.624,3.85,0.59,10.591,0.483,0.0,0.483,0.0,7MRX_60,2.2781699
315,15,sample_63,15,15,15,60,0.679,2.579,0.741,5.543,0.333,0.133,0.467,0.0,7MRX_60,2.194544
316,16,sample_42,16,16,16,60,0.335,5.173,0.736,8.588,0.567,0.0,0.567,0.0,7MRX_60,3.8514984
317,17,sample_30,17,17,17,60,0.352,7.974,0.48,12.63,0.217,0.0,0.217,0.0,7MRX_60,3.1575127
318,18,sample_66,18,18,18,60,0.338,6.968,0.461,13.929,0.283,0.133,0.417,0.0,7MRX_60,2.4003112
319,19,sample_11,19,19,19,60,0.458,5.955,0.637,9.506,0.617,0.0,0.617,0.0,7MRX_60,2.111371
320,20,sample_39,20,20,20,60,0.331,7.479,0.529,14.054,0.3,0.0,0.3,0.0,7MRX_60,4.999726
321,21,sample_53,21,21,21,60,0.267,9.858,0.409,18.376,0.0,0.067,0.067,0.0,7MRX_60,5.786401
322,22,sample_28,22,22,22,60,0.332,9.599,0.625,11.646,0.55,0.0,0.55,0.0,7MRX_60,2.5407965
323,23,sample_71,23,23,23,60,0.821,1.544,0.73,6.486,0.417,0.0,0.417,0.0,7MRX_60,1.0280828
324,24,sample_37,24,24,24,60,0.541,5.179,0.63,11.417,0.5,0.0,0.5,0.0,7MRX_60,2.9353368
325,25,sample_4,25,25,25,60,0.81,1.656,0.69,6.653,0.6,0.0,0.6,0.0,7MRX_60,1.7455285
326,26,sample_62,26,26,26,60,0.769,1.771,0.714,6.129,0.583,0.0,0.583,0.0,7MRX_60,1.4880553
327,27,sample_84,98,98,98,60,0.382,4.948,0.75,9.107,0.717,0.0,0.717,0.0,7MRX_60,2.8964899
328,28,sample_88,27,27,27,60,0.458,6.655,0.614,13.295,0.783,0.0,0.783,0.0,7MRX_60,3.4077785
329,29,sample_82,28,28,28,60,0.31,10.186,0.44,16.487,0.333,0.0,0.333,0.0,7MRX_60,4.3823714
330,30,sample_83,29,29,29,60,0.643,4.24,0.62,11.494,0.4,0.0,0.4,0.0,7MRX_60,2.0436902
331,31,sample_85,30,30,30,60,0.58,4.178,0.622,11.965,0.65,0.0,0.65,0.0,7MRX_60,3.5278556
332,32,sample_16,31,31,31,60,0.418,8.461,0.687,9.211,0.6,0.0,0.6,0.0,7MRX_60,2.8506587
333,33,sample_72,32,32,32,60,0.575,3.534,0.582,11.083,0.55,0.0,0.55,0.0,7MRX_60,2.5308497
334,34,sample_86,33,33,33,60,0.419,6.532,0.58,10.936,0.2,0.15,0.35,0.0,7MRX_60,3.1938088
335,35,sample_41,34,34,34,60,0.493,4.125,0.571,12.128,0.617,0.0,0.617,0.0,7MRX_60,1.560726
336,36,sample_70,35,35,35,60,0.371,7.949,0.566,12.889,0.7,0.0,0.7,0.0,7MRX_60,2.4944503
337,37,sample_46,36,36,36,60,0.334,8.61,0.534,13.003,0.517,0.0,0.517,0.0,7MRX_60,2.2124045
338,38,sample_73,37,37,37,60,0.4,4.978,0.615,8.402,0.283,0.0,0.283,0.0,7MRX_60,3.0634754
339,39,sample_76,38,38,38,60,0.342,7.336,0.554,11.127,0.6,0.0,0.6,0.0,7MRX_60,2.2342465
340,40,sample_38,39,39,39,60,0.247,9.919,0.438,15.109,0.35,0.0,0.35,0.0,7MRX_60,3.2317188
341,41,sample_56,40,40,40,60,0.364,9.261,0.551,13.067,0.433,0.0,0.433,0.0,7MRX_60,1.600478
342,42,sample_44,41,41,41,60,0.309,9.851,0.572,18.091,0.35,0.0,0.35,0.0,7MRX_60,3.416092
343,43,sample_68,42,42,42,60,0.431,4.519,0.525,12.429,0.533,0.0,0.533,0.0,7MRX_60,3.8462212
344,44,sample_55,43,43,43,60,0.343,8.768,0.531,12.432,0.467,0.0,0.467,0.0,7MRX_60,2.339561
345,45,sample_43,44,44,44,60,0.608,4.51,0.626,10.362,0.467,0.0,0.467,0.0,7MRX_60,2.036104
346,46,sample_12,45,45,45,60,0.603,3.678,0.789,6.139,0.667,0.0,0.667,0.0,7MRX_60,1.7241322
347,47,sample_8,46,46,46,60,0.507,8.8,0.619,10.375,0.6,0.0,0.6,0.0,7MRX_60,2.5180843
348,48,sample_5,47,47,47,60,0.633,2.481,0.675,6.871,0.517,0.0,0.517,0.0,7MRX_60,1.8663204
349,49,sample_40,48,48,48,60,0.57,3.302,0.59,10.217,0.5,0.0,0.5,0.0,7MRX_60,2.7437096
350,50,sample_100,49,49,49,60,0.626,3.517,0.544,10.722,0.333,0.0,0.333,0.0,7MRX_60,2.3984172
351,51,sample_59,50,50,50,60,0.311,6.777,0.681,14.055,0.667,0.0,0.667,0.0,7MRX_60,2.673476
352,52,sample_58,51,51,51,60,0.834,1.302,0.735,5.218,0.567,0.0,0.567,0.0,7MRX_60,1.4030282
353,53,sample_29,52,52,52,60,0.661,2.751,0.672,7.902,0.55,0.0,0.55,0.0,7MRX_60,1.5673777
354,54,sample_23,53,53,53,60,0.55,3.455,0.543,10.802,0.667,0.0,0.667,0.0,7MRX_60,2.6203067
355,55,sample_93,54,54,54,60,0.771,1.622,0.808,3.673,0.467,0.0,0.467,0.0,7MRX_60,1.5736367
356,56,sample_90,55,55,55,60,0.432,4.324,0.589,13.393,0.467,0.0,0.467,0.0,7MRX_60,2.0877454
357,57,sample_65,56,56,56,60,0.369,7.83,0.502,14.111,0.417,0.0,0.417,0.0,7MRX_60,2.0004535
358,58,sample_98,57,57,57,60,0.395,5.178,0.611,11.444,0.6,0.0,0.6,0.0,7MRX_60,2.884775
359,59,sample_3,58,58,58,60,0.526,5.41,0.621,9.447,0.467,0.0,0.467,0.0,7MRX_60,1.6837566
360,60,sample_99,59,59,59,60,0.545,4.504,0.6,10.534,0.583,0.0,0.583,0.0,7MRX_60,3.0050004
361,61,sample_89,60,60,60,60,0.477,5.452,0.708,11.029,0.633,0.0,0.633,0.0,7MRX_60,2.1884382
362,62,sample_20,61,61,61,60,0.632,3.06,0.553,11.309,0.35,0.0,0.35,0.0,7MRX_60,2.8107986
363,63,sample_60,62,62,62,60,0.499,5.617,0.528,12.322,0.133,0.0,0.133,0.0,7MRX_60,1.7657652
364,64,sample_64,63,63,63,60,0.666,3.911,0.601,12.666,0.217,0.2,0.417,0.0,7MRX_60,2.1862698
365,65,sample_21,64,64,64,60,0.495,5.356,0.676,9.125,0.6,0.0,0.6,0.0,7MRX_60,2.1678846
366,66,sample_26,65,65,65,60,0.51,5.349,0.726,7.204,0.7,0.0,0.7,0.0,7MRX_60,2.4701838
367,67,sample_10,66,66,66,60,0.498,4.388,0.479,12.9,0.317,0.0,0.317,0.0,7MRX_60,2.3629048
368,68,sample_54,67,67,67,60,0.428,5.53,0.544,11.982,0.4,0.0,0.4,0.0,7MRX_60,1.6585542
369,69,sample_57,68,68,68,60,0.289,9.581,0.708,12.439,0.433,0.0,0.433,0.0,7MRX_60,3.10011
370,70,sample_17,69,69,69,60,0.476,5.291,0.546,13.107,0.433,0.0,0.433,0.0,7MRX_60,2.6693594
371,71,sample_36,70,70,70,60,0.522,5.511,0.725,8.529,0.617,0.0,0.617,0.0,7MRX_60,2.148447
372,72,sample_95,71,71,71,60,0.602,3.885,0.491,12.444,0.0,0.067,0.067,0.0,7MRX_60,5.2221007
373,73,sample_49,98,98,98,60,0.589,3.031,0.849,4.771,0.767,0.0,0.767,0.0,7MRX_60,2.4683385
374,74,sample_25,72,72,72,60,0.445,7.276,0.591,10.544,0.467,0.0,0.467,0.0,7MRX_60,3.0121412
375,75,sample_22,73,73,73,60,0.508,3.997,0.615,8.572,0.433,0.0,0.433,0.0,7MRX_60,3.9673345
376,76,sample_9,74,74,74,60,0.518,9.418,0.562,12.725,0.583,0.0,0.583,0.0,7MRX_60,4.060224
377,77,sample_77,75,75,75,60,0.554,2.902,0.685,7.992,0.283,0.217,0.5,0.0,7MRX_60,3.1465263
378,78,sample_7,76,76,76,60,0.476,8.358,0.728,9.548,0.667,0.0,0.667,0.0,7MRX_60,3.4288363
379,79,sample_35,77,77,77,60,0.751,1.681,0.703,6.35,0.15,0.183,0.333,0.0,7MRX_60,1.6617851
380,80,sample_94,78,78,78,60,0.538,8.861,0.53,10.515,0.55,0.0,0.55,0.0,7MRX_60,2.854109
381,81,sample_34,79,79,79,60,0.418,4.54,0.558,11.914,0.3,0.0,0.3,0.0,7MRX_60,2.8038273
382,82,sample_67,80,80,80,60,0.494,4.393,0.45,14.641,0.15,0.067,0.217,0.0,7MRX_60,2.6400084
383,83,sample_61,81,81,81,60,0.532,4.331,0.758,5.883,0.533,0.0,0.533,0.0,7MRX_60,2.5102
384,84,sample_14,82,82,82,60,0.374,10.369,0.563,13.631,0.5,0.0,0.5,0.0,7MRX_60,6.019475
385,85,sample_27,83,83,83,60,0.424,6.632,0.444,14.341,0.333,0.067,0.4,0.0,7MRX_60,3.8216028
386,86,sample_52,84,84,84,60,0.364,7.127,0.509,11.577,0.4,0.067,0.467,0.0,7MRX_60,3.4773998
387,87,sample_45,85,85,85,60,0.391,5.529,0.541,11.979,0.5,0.0,0.5,0.0,7MRX_60,3.0265877
388,88,sample_91,86,86,86,60,0.764,1.823,0.792,3.811,0.583,0.0,0.583,0.0,7MRX_60,2.2628295
389,89,sample_75,87,87,87,60,0.456,3.779,0.568,10.107,0.583,0.0,0.583,0.0,7MRX_60,2.725528
390,90,sample_1,88,88,88,60,0.861,1.327,0.764,4.781,0.5,0.0,0.5,0.0,7MRX_60,0.9381241
391,91,sample_92,89,89,89,60,0.784,1.93,0.659,9.986,0.633,0.0,0.633,0.0,7MRX_60,1.5360638
392,92,sample_48,90,90,90,60,0.532,3.258,0.788,5.829,0.533,0.0,0.533,0.0,7MRX_60,1.9002681
393,93,sample_96,91,91,91,60,0.804,1.666,0.699,6.893,0.433,0.0,0.433,0.0,7MRX_60,0.5253117
394,94,sample_50,92,92,92,60,0.603,4.881,0.775,6.021,0.65,0.0,0.65,0.0,7MRX_60,2.8287892
395,95,sample_74,93,93,93,60,0.838,1.723,0.773,4.833,0.283,0.15,0.433,0.0,7MRX_60,1.1767167
396,96,sample_69,94,94,94,60,0.483,4.965,0.626,8.557,0.533,0.0,0.533,0.0,7MRX_60,2.6225827
397,97,sample_97,95,95,95,60,0.342,7.915,0.54,17.429,0.233,0.283,0.517,0.0,7MRX_60,3.7603483
398,98,sample_18,96,96,96,60,0.691,3.427,0.764,5.867,0.567,0.0,0.567,0.0,7MRX_60,3.1412685
399,99,sample_79,97,97,97,60,0.325,7.705,0.585,9.627,0.35,0.0,0.35,0.0,7MRX_60,3.634266
400,0,sample_1,0,0,0,85,0.679,3.497,0.631,10.795,0.588,0.0,0.588,0.0,7MRX_85,1.7660341
401,1,sample_10,1,1,1,85,0.322,11.767,0.405,17.546,0.282,0.0,0.282,0.0,7MRX_85,4.2349296
402,2,sample_100,2,2,2,85,0.743,2.86,0.561,11.204,0.212,0.212,0.424,0.0,7MRX_85,3.9116726
403,3,sample_11,3,3,3,85,0.408,6.715,0.583,13.713,0.412,0.059,0.471,0.0,7MRX_85,3.172503
404,4,sample_12,4,4,4,85,0.474,4.925,0.49,15.817,0.376,0.0,0.376,0.0,7MRX_85,2.678151
405,5,sample_13,5,5,5,85,0.388,8.621,0.384,16.774,0.106,0.094,0.2,0.0,7MRX_85,5.9956684
406,6,sample_14,6,6,6,85,0.712,2.897,0.637,10.984,0.635,0.0,0.635,0.0,7MRX_85,2.6156714
407,7,sample_15,7,7,7,85,0.696,2.664,0.613,10.536,0.282,0.2,0.482,0.0,7MRX_85,2.1008606
408,8,sample_16,8,8,8,85,0.735,2.473,0.644,8.254,0.376,0.0,0.376,0.0,7MRX_85,3.1459613
409,9,sample_17,9,9,9,85,0.873,1.94,0.839,4.46,0.341,0.118,0.459,0.0,7MRX_85,1.0406224
410,10,sample_18,10,10,10,85,0.584,4.044,0.542,12.631,0.624,0.0,0.624,0.0,7MRX_85,4.0473495
411,11,sample_19,11,11,11,85,0.366,12.196,0.582,17.422,0.635,0.0,0.635,0.0,7MRX_85,3.7736096
412,12,sample_2,12,12,12,85,0.333,8.771,0.491,16.839,0.212,0.0,0.212,0.0,7MRX_85,3.4854198
413,13,sample_20,13,13,13,85,0.404,7.574,0.453,15.548,0.329,0.0,0.329,0.0,7MRX_85,3.290153
414,14,sample_21,14,14,14,85,0.648,3.517,0.55,11.498,0.624,0.047,0.671,0.0,7MRX_85,3.4417217
415,15,sample_22,15,15,15,85,0.532,6.004,0.564,11.678,0.471,0.0,0.471,0.0,7MRX_85,2.5356228
416,16,sample_23,16,16,16,85,0.296,8.956,0.453,14.097,0.176,0.2,0.376,0.0,7MRX_85,2.6088626
417,17,sample_24,17,17,17,85,0.304,11.611,0.536,19.985,0.471,0.0,0.471,0.0,7MRX_85,2.5532253
418,18,sample_25,18,18,18,85,0.385,8.401,0.513,13.402,0.376,0.0,0.376,0.0,7MRX_85,2.2093866
419,19,sample_26,19,19,19,85,0.384,8.673,0.452,15.278,0.365,0.0,0.365,0.0,7MRX_85,4.671758
420,20,sample_27,20,20,20,85,0.7,2.921,0.545,11.183,0.106,0.176,0.282,0.0,7MRX_85,1.9233633
421,21,sample_28,21,21,21,85,0.702,3.018,0.668,8.13,0.318,0.106,0.424,0.0,7MRX_85,2.473828
422,22,sample_29,22,22,22,85,0.725,4.083,0.802,5.31,0.6,0.0,0.6,0.0,7MRX_85,2.5807548
423,23,sample_3,23,23,23,85,0.606,3.596,0.53,12.534,0.365,0.094,0.459,0.0,7MRX_85,1.9103255
424,24,sample_30,24,24,24,85,0.693,3.499,0.594,10.583,0.576,0.0,0.576,0.0,7MRX_85,1.7009596
425,25,sample_31,25,25,25,85,0.389,7.681,0.771,13.34,0.694,0.0,0.694,0.0,7MRX_85,6.345536
426,26,sample_32,26,26,26,85,0.485,6.113,0.539,12.171,0.447,0.165,0.612,0.0,7MRX_85,2.7852123
427,27,sample_33,27,27,27,85,0.846,2.5,0.804,6.313,0.518,0.0,0.518,0.0,7MRX_85,0.976437
428,28,sample_34,28,28,28,85,0.747,2.383,0.618,12.046,0.694,0.0,0.694,0.0,7MRX_85,2.4599903
429,29,sample_35,29,29,29,85,0.486,5.198,0.479,15.428,0.2,0.118,0.318,0.0,7MRX_85,3.270112
430,30,sample_36,30,30,30,85,0.791,2.167,0.692,6.802,0.565,0.0,0.565,0.0,7MRX_85,1.763578
431,31,sample_37,31,31,31,85,0.774,3.043,0.692,10.902,0.647,0.0,0.647,0.0,7MRX_85,0.94487154
432,32,sample_38,32,32,32,85,0.434,5.97,0.531,14.744,0.553,0.0,0.553,0.0,7MRX_85,2.219969
433,33,sample_39,33,33,33,85,0.338,10.934,0.406,15.621,0.118,0.165,0.282,0.0,7MRX_85,4.403753
434,34,sample_4,34,34,34,85,0.778,2.474,0.65,8.43,0.635,0.0,0.635,0.0,7MRX_85,3.2642384
435,35,sample_40,35,35,35,85,0.505,7.923,0.518,12.651,0.259,0.165,0.424,0.0,7MRX_85,3.735762
436,36,sample_41,36,36,36,85,0.417,9.619,0.655,13.262,0.506,0.0,0.506,0.0,7MRX_85,2.8785107
437,37,sample_42,37,37,37,85,0.432,10.984,0.631,15.045,0.553,0.0,0.553,0.0,7MRX_85,2.6404436
438,38,sample_43,38,38,38,85,0.547,4.682,0.522,13.544,0.435,0.0,0.435,0.0,7MRX_85,2.376606
439,39,sample_44,39,39,39,85,0.198,13.292,0.378,16.113,0.341,0.0,0.341,0.0,7MRX_85,5.98475
440,40,sample_45,40,40,40,85,0.46,7.799,0.62,9.701,0.612,0.0,0.612,0.0,7MRX_85,3.4726422
441,41,sample_46,41,41,41,85,0.383,9.95,0.669,13.777,0.706,0.0,0.706,0.0,7MRX_85,3.3758352
442,42,sample_47,42,42,42,85,0.517,4.307,0.588,11.361,0.388,0.0,0.388,0.0,7MRX_85,2.221609
443,43,sample_48,43,43,43,85,0.401,8.128,0.469,13.948,0.447,0.0,0.447,0.0,7MRX_85,5.2590055
444,44,sample_49,44,44,44,85,0.495,4.801,0.713,13.358,0.659,0.0,0.659,0.0,7MRX_85,2.0899558
445,45,sample_5,45,45,45,85,0.545,7.842,0.557,12.093,0.259,0.188,0.447,0.0,7MRX_85,5.9945097
446,46,sample_50,46,46,46,85,0.51,8.578,0.538,12.241,0.471,0.0,0.471,0.0,7MRX_85,3.9037445
447,47,sample_51,47,47,47,85,0.616,4.186,0.495,13.209,0.388,0.0,0.388,0.0,7MRX_85,3.3882842
448,48,sample_52,48,48,48,85,0.605,6.869,0.508,13.094,0.118,0.118,0.235,0.0,7MRX_85,5.467383
449,49,sample_53,49,49,49,85,0.429,7.612,0.516,11.728,0.271,0.224,0.494,0.0,7MRX_85,5.352415
450,50,sample_54,50,50,50,85,0.438,6.378,0.696,8.638,0.647,0.0,0.647,0.0,7MRX_85,1.9102172
451,51,sample_55,51,51,51,85,0.532,6.286,0.566,14.446,0.706,0.0,0.706,0.0,7MRX_85,4.376651
452,52,sample_56,52,52,52,85,0.33,8.524,0.384,16.147,0.212,0.118,0.329,0.0,7MRX_85,4.501376
453,53,sample_57,53,53,53,85,0.538,7.761,0.421,15.162,0.118,0.212,0.329,0.0,7MRX_85,2.1928792
454,54,sample_58,54,54,54,85,0.513,6.022,0.517,15.52,0.412,0.0,0.412,0.0,7MRX_85,3.3532035
455,55,sample_59,55,55,55,85,0.808,2.898,0.664,9.783,0.482,0.0,0.482,0.0,7MRX_85,2.7593708
456,56,sample_6,56,56,56,85,0.729,2.818,0.6,9.8,0.118,0.235,0.353,0.0,7MRX_85,4.427988
